Time (h),Avg_Num_EVs,Num_Sim_1,Num_Sim_2,Num_Sim_3,Num_Sim_4,Num_Sim_5,Num_Sim_6,Num_Sim_7,Num_Sim_8,Num_Sim_9,Num_Sim_10,Num_Sim_11,Num_Sim_12,Num_Sim_13,Num_Sim_14,Num_Sim_15,Num_Sim_16,Num_Sim_17,Num_Sim_18,Num_Sim_19,Num_Sim_20,Num_Sim_21,Num_Sim_22,Num_Sim_23,Num_Sim_24,Num_Sim_25,Num_Sim_26,Num_Sim_27,Num_Sim_28,Num_Sim_29,Num_Sim_30
18.650000000000002,25.5,22.0,27.0,21.0,30.0,34.0,28.0,25.0,28.0,32.0,30.0,20.0,16.0,35.0,21.0,17.0,29.0,26.0,34.0,23.0,20.0,26.0,25.0,19.0,32.0,25.0,21.0,24.0,18.0,36.0,21.0
18.66,25.333333333333332,24.0,26.0,20.0,29.0,34.0,28.0,25.0,28.0,34.0,30.0,19.0,17.0,34.0,21.0,16.0,28.0,25.0,33.0,23.0,21.0,26.0,24.0,19.0,32.0,22.0,21.0,25.0,18.0,35.0,23.0
18.67,25.633333333333333,26.0,29.0,20.0,29.0,36.0,29.0,26.0,28.0,33.0,29.0,18.0,17.0,35.0,19.0,17.0,28.0,25.0,34.0,24.0,22.0,24.0,24.0,19.0,33.0,20.0,22.0,25.0,19.0,34.0,25.0
18.68,26.233333333333334,27.0,30.0,21.0,29.0,34.0,32.0,25.0,29.0,34.0,30.0,17.0,18.0,37.0,19.0,17.0,28.0,26.0,36.0,23.0,23.0,26.0,23.0,18.0,30.0,22.0,22.0,28.0,20.0,37.0,26.0
18.69,26.2,28.0,31.0,21.0,28.0,34.0,31.0,26.0,29.0,35.0,30.0,16.0,18.0,32.0,22.0,15.0,28.0,26.0,33.0,23.0,26.0,28.0,24.0,18.0,29.0,22.0,20.0,28.0,20.0,38.0,27.0
18.7,25.866666666666667,27.0,32.0,21.0,28.0,33.0,31.0,27.0,28.0,35.0,29.0,17.0,18.0,30.0,20.0,15.0,27.0,25.0,31.0,23.0,25.0,30.0,24.0,19.0,30.0,21.0,19.0,29.0,19.0,37.0,26.0
18.71,26.5,28.0,30.0,21.0,28.0,33.0,33.0,28.0,28.0,41.0,31.0,18.0,18.0,30.0,20.0,18.0,25.0,26.0,32.0,22.0,27.0,31.0,24.0,20.0,31.0,21.0,20.0,28.0,19.0,37.0,27.0
18.72,26.5,25.0,29.0,20.0,28.0,33.0,36.0,26.0,27.0,43.0,30.0,17.0,19.0,31.0,20.0,17.0,24.0,26.0,33.0,22.0,29.0,32.0,23.0,20.0,28.0,22.0,21.0,26.0,20.0,40.0,28.0
18.73,26.766666666666666,25.0,30.0,20.0,27.0,32.0,36.0,28.0,28.0,43.0,31.0,15.0,21.0,32.0,23.0,17.0,24.0,25.0,35.0,22.0,28.0,31.0,23.0,21.0,29.0,22.0,20.0,29.0,19.0,38.0,29.0
18.740000000000002,26.4,24.0,28.0,20.0,29.0,30.0,34.0,28.0,27.0,42.0,30.0,15.0,19.0,32.0,23.0,17.0,25.0,26.0,33.0,21.0,30.0,32.0,23.0,21.0,28.0,24.0,19.0,28.0,19.0,39.0,26.0
18.75,26.4,25.0,27.0,20.0,29.0,32.0,36.0,27.0,25.0,42.0,30.0,16.0,19.0,31.0,23.0,17.0,23.0,26.0,33.0,22.0,31.0,32.0,22.0,20.0,32.0,25.0,18.0,28.0,19.0,38.0,24.0
18.76,26.266666666666666,24.0,27.0,20.0,30.0,28.0,36.0,26.0,22.0,41.0,28.0,14.0,21.0,32.0,24.0,16.0,24.0,28.0,31.0,22.0,31.0,33.0,25.0,20.0,33.0,25.0,18.0,29.0,19.0,37.0,24.0
18.77,26.066666666666666,21.0,26.0,20.0,31.0,27.0,34.0,26.0,23.0,41.0,26.0,17.0,21.0,29.0,25.0,17.0,22.0,28.0,29.0,23.0,30.0,33.0,25.0,22.0,35.0,24.0,18.0,31.0,17.0,37.0,24.0
18.78,26.033333333333335,20.0,26.0,20.0,32.0,28.0,34.0,26.0,24.0,41.0,24.0,16.0,23.0,27.0,24.0,18.0,23.0,28.0,29.0,22.0,33.0,33.0,26.0,22.0,34.0,22.0,20.0,32.0,15.0,35.0,24.0
18.79,26.4,21.0,27.0,18.0,31.0,26.0,34.0,26.0,25.0,41.0,25.0,17.0,23.0,28.0,27.0,18.0,24.0,28.0,27.0,25.0,36.0,34.0,28.0,20.0,34.0,23.0,18.0,33.0,17.0,34.0,24.0
18.8,26.233333333333334,20.0,26.0,20.0,32.0,24.0,33.0,26.0,25.0,38.0,24.0,19.0,25.0,30.0,25.0,18.0,24.0,28.0,26.0,25.0,36.0,35.0,28.0,18.0,35.0,23.0,19.0,33.0,16.0,33.0,23.0
18.81,26.733333333333334,19.0,27.0,19.0,33.0,26.0,31.0,26.0,26.0,39.0,26.0,21.0,28.0,26.0,27.0,19.0,24.0,27.0,26.0,29.0,37.0,32.0,29.0,19.0,36.0,23.0,19.0,36.0,17.0,32.0,23.0
18.82,26.9,20.0,28.0,19.0,32.0,28.0,30.0,27.0,25.0,37.0,27.0,21.0,31.0,26.0,27.0,18.0,23.0,28.0,28.0,29.0,40.0,34.0,26.0,20.0,38.0,22.0,19.0,34.0,16.0,33.0,21.0
18.830000000000002,26.9,20.0,26.0,19.0,32.0,29.0,32.0,26.0,24.0,36.0,28.0,22.0,31.0,25.0,25.0,17.0,26.0,32.0,27.0,30.0,38.0,32.0,26.0,20.0,38.0,22.0,18.0,33.0,14.0,37.0,22.0
18.84,27.0,20.0,28.0,18.0,31.0,30.0,32.0,26.0,27.0,35.0,26.0,23.0,30.0,26.0,25.0,17.0,26.0,28.0,26.0,32.0,39.0,32.0,26.0,20.0,37.0,23.0,20.0,33.0,15.0,37.0,22.0
18.85,27.1,21.0,27.0,19.0,28.0,29.0,32.0,23.0,29.0,34.0,25.0,25.0,32.0,26.0,24.0,18.0,26.0,31.0,24.0,33.0,39.0,33.0,26.0,19.0,39.0,24.0,20.0,34.0,17.0,34.0,22.0
18.86,27.133333333333333,21.0,28.0,19.0,28.0,28.0,33.0,22.0,28.0,36.0,24.0,27.0,32.0,27.0,23.0,19.0,25.0,30.0,24.0,32.0,39.0,33.0,26.0,20.0,40.0,26.0,18.0,34.0,18.0,32.0,22.0
18.87,27.266666666666666,22.0,30.0,20.0,31.0,28.0,32.0,22.0,26.0,36.0,25.0,26.0,32.0,27.0,24.0,19.0,23.0,32.0,21.0,31.0,38.0,32.0,28.0,20.0,40.0,27.0,19.0,33.0,20.0,33.0,21.0
18.88,27.0,22.0,30.0,20.0,31.0,29.0,33.0,24.0,24.0,37.0,23.0,26.0,32.0,28.0,23.0,22.0,24.0,28.0,21.0,32.0,36.0,31.0,25.0,19.0,38.0,29.0,18.0,31.0,22.0,31.0,21.0
18.89,27.1,24.0,30.0,20.0,32.0,30.0,35.0,22.0,23.0,34.0,23.0,25.0,31.0,29.0,23.0,25.0,23.0,26.0,22.0,31.0,37.0,31.0,26.0,20.0,40.0,29.0,18.0,30.0,21.0,32.0,21.0
18.900000000000002,27.133333333333333,24.0,30.0,21.0,33.0,31.0,33.0,24.0,26.0,34.0,22.0,25.0,31.0,27.0,23.0,25.0,24.0,27.0,22.0,29.0,35.0,30.0,27.0,19.0,41.0,29.0,19.0,28.0,23.0,31.0,21.0
18.91,27.333333333333332,24.0,30.0,20.0,34.0,29.0,34.0,23.0,27.0,36.0,22.0,25.0,34.0,27.0,24.0,25.0,23.0,26.0,23.0,28.0,34.0,28.0,28.0,20.0,40.0,29.0,21.0,27.0,23.0,31.0,25.0
18.92,27.5,24.0,31.0,20.0,34.0,27.0,33.0,22.0,26.0,36.0,23.0,24.0,33.0,27.0,24.0,24.0,25.0,27.0,23.0,31.0,36.0,27.0,28.0,20.0,39.0,30.0,22.0,28.0,24.0,31.0,26.0
18.93,27.366666666666667,25.0,32.0,18.0,36.0,27.0,33.0,23.0,26.0,37.0,24.0,25.0,33.0,27.0,24.0,24.0,25.0,27.0,21.0,29.0,36.0,24.0,29.0,19.0,39.0,30.0,23.0,27.0,24.0,27.0,27.0
18.94,27.266666666666666,26.0,34.0,17.0,36.0,28.0,31.0,22.0,27.0,36.0,24.0,25.0,33.0,26.0,25.0,25.0,25.0,25.0,22.0,28.0,38.0,23.0,29.0,19.0,39.0,30.0,23.0,27.0,22.0,26.0,27.0
18.95,27.366666666666667,25.0,36.0,19.0,36.0,28.0,30.0,23.0,28.0,35.0,23.0,25.0,33.0,26.0,26.0,25.0,25.0,24.0,23.0,29.0,40.0,22.0,29.0,17.0,40.0,28.0,24.0,26.0,22.0,27.0,27.0
18.96,27.133333333333333,26.0,36.0,19.0,32.0,31.0,29.0,22.0,28.0,36.0,24.0,23.0,30.0,26.0,25.0,26.0,27.0,24.0,21.0,30.0,39.0,22.0,30.0,17.0,40.0,29.0,23.0,25.0,21.0,27.0,26.0
18.97,27.2,24.0,37.0,21.0,31.0,35.0,31.0,22.0,26.0,36.0,25.0,25.0,29.0,24.0,24.0,26.0,26.0,23.0,22.0,30.0,39.0,23.0,30.0,17.0,40.0,30.0,23.0,26.0,18.0,27.0,26.0
18.98,27.633333333333333,23.0,37.0,23.0,32.0,35.0,32.0,21.0,27.0,36.0,27.0,25.0,30.0,24.0,23.0,25.0,26.0,26.0,23.0,30.0,39.0,26.0,29.0,17.0,39.0,33.0,24.0,26.0,17.0,27.0,27.0
18.990000000000002,27.6,22.0,35.0,22.0,32.0,34.0,33.0,20.0,27.0,36.0,27.0,26.0,31.0,27.0,24.0,25.0,28.0,25.0,21.0,29.0,39.0,28.0,28.0,18.0,40.0,32.0,25.0,23.0,16.0,27.0,28.0
19.0,27.566666666666666,23.0,34.0,25.0,30.0,35.0,33.0,18.0,26.0,37.0,27.0,26.0,30.0,26.0,24.0,24.0,27.0,24.0,22.0,28.0,39.0,28.0,28.0,19.0,40.0,32.0,25.0,23.0,18.0,28.0,28.0
19.01,27.433333333333334,23.0,30.0,25.0,31.0,35.0,31.0,20.0,25.0,36.0,27.0,26.0,30.0,28.0,24.0,24.0,26.0,25.0,21.0,28.0,39.0,28.0,28.0,19.0,40.0,33.0,26.0,22.0,18.0,27.0,28.0
19.02,27.2,23.0,30.0,27.0,28.0,35.0,33.0,22.0,25.0,35.0,26.0,25.0,30.0,31.0,23.0,26.0,25.0,24.0,20.0,29.0,36.0,28.0,28.0,18.0,38.0,30.0,26.0,22.0,18.0,27.0,28.0
19.03,27.266666666666666,24.0,33.0,26.0,28.0,35.0,33.0,22.0,25.0,32.0,28.0,24.0,26.0,30.0,23.0,27.0,27.0,25.0,20.0,29.0,35.0,30.0,29.0,22.0,35.0,29.0,25.0,23.0,17.0,28.0,28.0
19.04,27.133333333333333,25.0,33.0,27.0,28.0,34.0,32.0,24.0,22.0,32.0,27.0,24.0,25.0,29.0,22.0,27.0,27.0,25.0,20.0,29.0,32.0,28.0,30.0,24.0,35.0,29.0,24.0,26.0,18.0,29.0,27.0
19.05,27.433333333333334,28.0,33.0,26.0,29.0,36.0,32.0,26.0,23.0,32.0,24.0,26.0,25.0,30.0,21.0,27.0,28.0,25.0,21.0,30.0,29.0,27.0,30.0,25.0,35.0,27.0,24.0,27.0,19.0,30.0,28.0
19.06,27.333333333333332,29.0,31.0,25.0,29.0,36.0,32.0,28.0,22.0,32.0,24.0,25.0,22.0,30.0,21.0,27.0,29.0,26.0,22.0,31.0,28.0,28.0,30.0,23.0,35.0,27.0,24.0,27.0,18.0,32.0,27.0
19.07,27.4,31.0,30.0,27.0,27.0,37.0,32.0,28.0,23.0,32.0,24.0,28.0,21.0,30.0,22.0,27.0,28.0,27.0,22.0,31.0,28.0,28.0,31.0,23.0,34.0,28.0,23.0,25.0,18.0,30.0,27.0
19.080000000000002,27.633333333333333,31.0,29.0,28.0,26.0,37.0,31.0,28.0,23.0,30.0,24.0,32.0,21.0,29.0,20.0,28.0,28.0,29.0,25.0,32.0,28.0,28.0,31.0,24.0,35.0,28.0,24.0,26.0,19.0,30.0,25.0
19.09,27.0,30.0,28.0,29.0,27.0,35.0,30.0,28.0,20.0,28.0,21.0,32.0,21.0,29.0,18.0,27.0,27.0,33.0,22.0,32.0,24.0,30.0,32.0,23.0,34.0,28.0,24.0,26.0,20.0,29.0,23.0
19.1,27.266666666666666,30.0,30.0,30.0,31.0,35.0,30.0,29.0,20.0,27.0,19.0,33.0,20.0,30.0,18.0,26.0,30.0,33.0,24.0,31.0,25.0,30.0,33.0,23.0,31.0,28.0,26.0,28.0,20.0,27.0,21.0
19.11,27.1,29.0,30.0,29.0,31.0,33.0,31.0,29.0,19.0,24.0,20.0,33.0,22.0,28.0,18.0,26.0,31.0,32.0,25.0,32.0,24.0,30.0,35.0,23.0,32.0,27.0,24.0,27.0,20.0,28.0,21.0
19.12,26.866666666666667,29.0,30.0,29.0,30.0,35.0,30.0,30.0,18.0,24.0,20.0,33.0,20.0,27.0,20.0,24.0,28.0,29.0,24.0,33.0,24.0,29.0,36.0,23.0,33.0,27.0,25.0,27.0,20.0,29.0,20.0
19.13,26.533333333333335,29.0,29.0,29.0,29.0,34.0,28.0,31.0,16.0,24.0,21.0,32.0,19.0,26.0,19.0,23.0,28.0,28.0,25.0,32.0,24.0,28.0,34.0,25.0,31.0,28.0,26.0,27.0,20.0,31.0,20.0
19.14,26.7,29.0,28.0,30.0,28.0,32.0,28.0,30.0,16.0,24.0,23.0,31.0,19.0,23.0,19.0,22.0,28.0,29.0,27.0,31.0,24.0,28.0,34.0,28.0,32.0,28.0,28.0,28.0,19.0,34.0,21.0
19.150000000000002,27.0,29.0,27.0,31.0,28.0,31.0,29.0,30.0,16.0,25.0,23.0,31.0,18.0,23.0,18.0,23.0,28.0,31.0,27.0,31.0,24.0,28.0,34.0,27.0,32.0,29.0,30.0,28.0,21.0,35.0,23.0
19.16,26.8,27.0,27.0,30.0,30.0,30.0,30.0,29.0,15.0,21.0,22.0,31.0,18.0,22.0,20.0,24.0,30.0,31.0,27.0,31.0,24.0,28.0,35.0,26.0,30.0,29.0,30.0,30.0,21.0,34.0,22.0
19.17,26.8,23.0,26.0,29.0,31.0,31.0,29.0,30.0,17.0,21.0,21.0,31.0,17.0,22.0,20.0,26.0,30.0,29.0,26.0,31.0,25.0,27.0,35.0,26.0,32.0,30.0,31.0,31.0,20.0,35.0,22.0
19.18,26.466666666666665,23.0,27.0,29.0,31.0,33.0,25.0,30.0,18.0,23.0,16.0,31.0,18.0,22.0,19.0,25.0,30.0,27.0,27.0,29.0,24.0,27.0,36.0,26.0,28.0,29.0,31.0,31.0,22.0,34.0,23.0
19.19,26.533333333333335,21.0,27.0,27.0,30.0,32.0,25.0,29.0,18.0,23.0,18.0,31.0,22.0,21.0,22.0,27.0,27.0,25.0,29.0,29.0,29.0,26.0,34.0,26.0,29.0,31.0,30.0,31.0,22.0,34.0,21.0
19.2,26.866666666666667,22.0,28.0,28.0,30.0,32.0,25.0,29.0,18.0,22.0,21.0,30.0,23.0,19.0,22.0,26.0,26.0,25.0,29.0,30.0,30.0,26.0,33.0,25.0,30.0,32.0,31.0,37.0,20.0,34.0,23.0
19.21,26.8,20.0,28.0,28.0,29.0,31.0,25.0,31.0,21.0,23.0,20.0,28.0,20.0,22.0,24.0,27.0,24.0,25.0,29.0,33.0,29.0,26.0,31.0,29.0,28.0,30.0,31.0,34.0,20.0,34.0,24.0
19.22,26.833333333333332,19.0,26.0,26.0,28.0,30.0,27.0,33.0,19.0,24.0,19.0,25.0,22.0,22.0,24.0,27.0,24.0,25.0,30.0,35.0,29.0,24.0,33.0,28.0,28.0,29.0,31.0,36.0,20.0,35.0,27.0
19.23,27.466666666666665,21.0,26.0,27.0,29.0,32.0,28.0,34.0,22.0,24.0,20.0,25.0,23.0,21.0,25.0,26.0,25.0,25.0,33.0,33.0,30.0,26.0,32.0,30.0,28.0,28.0,31.0,36.0,20.0,36.0,28.0
19.240000000000002,27.666666666666668,22.0,27.0,28.0,28.0,34.0,29.0,33.0,24.0,27.0,19.0,25.0,22.0,22.0,27.0,26.0,26.0,22.0,31.0,31.0,30.0,26.0,32.0,31.0,29.0,26.0,32.0,37.0,19.0,36.0,29.0
19.25,28.133333333333333,22.0,27.0,31.0,30.0,35.0,30.0,33.0,25.0,27.0,19.0,25.0,24.0,22.0,27.0,27.0,26.0,21.0,32.0,31.0,29.0,27.0,31.0,32.0,30.0,27.0,33.0,38.0,18.0,36.0,29.0
19.26,28.333333333333332,21.0,27.0,30.0,30.0,34.0,31.0,31.0,24.0,27.0,20.0,25.0,24.0,22.0,31.0,26.0,27.0,22.0,32.0,32.0,30.0,28.0,30.0,32.0,29.0,28.0,34.0,38.0,20.0,37.0,28.0
19.27,28.066666666666666,20.0,27.0,30.0,28.0,33.0,29.0,31.0,24.0,26.0,20.0,24.0,24.0,20.0,30.0,28.0,30.0,22.0,34.0,32.0,31.0,26.0,31.0,32.0,29.0,26.0,34.0,37.0,20.0,36.0,28.0
19.28,28.033333333333335,21.0,26.0,30.0,28.0,32.0,29.0,27.0,25.0,25.0,22.0,25.0,25.0,21.0,31.0,28.0,32.0,22.0,35.0,32.0,30.0,24.0,31.0,34.0,29.0,26.0,33.0,38.0,21.0,31.0,28.0
19.29,28.0,21.0,24.0,30.0,26.0,34.0,28.0,27.0,24.0,27.0,23.0,24.0,25.0,23.0,30.0,27.0,33.0,22.0,35.0,33.0,30.0,25.0,30.0,32.0,29.0,27.0,34.0,38.0,23.0,28.0,28.0
19.3,27.933333333333334,21.0,24.0,27.0,24.0,33.0,28.0,27.0,22.0,27.0,25.0,22.0,26.0,23.0,30.0,29.0,32.0,23.0,35.0,34.0,29.0,26.0,29.0,33.0,28.0,26.0,34.0,41.0,23.0,30.0,27.0
19.31,27.833333333333332,21.0,25.0,29.0,25.0,35.0,28.0,29.0,21.0,25.0,23.0,21.0,27.0,22.0,29.0,30.0,33.0,23.0,33.0,34.0,32.0,27.0,28.0,34.0,28.0,25.0,32.0,39.0,24.0,30.0,23.0
19.32,27.633333333333333,22.0,25.0,29.0,22.0,34.0,28.0,28.0,18.0,25.0,23.0,22.0,28.0,21.0,27.0,29.0,34.0,24.0,31.0,33.0,31.0,27.0,27.0,34.0,31.0,26.0,33.0,40.0,25.0,29.0,23.0
19.330000000000002,27.9,22.0,26.0,29.0,22.0,33.0,30.0,31.0,21.0,25.0,23.0,22.0,29.0,20.0,28.0,29.0,32.0,23.0,32.0,35.0,29.0,28.0,27.0,33.0,32.0,28.0,34.0,38.0,23.0,29.0,24.0
19.34,28.166666666666668,20.0,27.0,27.0,21.0,31.0,32.0,31.0,22.0,28.0,24.0,22.0,30.0,19.0,29.0,30.0,32.0,23.0,32.0,35.0,29.0,29.0,25.0,33.0,32.0,29.0,35.0,42.0,23.0,29.0,24.0
19.35,28.133333333333333,20.0,29.0,28.0,22.0,28.0,31.0,32.0,21.0,28.0,25.0,23.0,27.0,19.0,31.0,31.0,31.0,24.0,33.0,34.0,27.0,29.0,27.0,33.0,30.0,28.0,36.0,43.0,24.0,27.0,23.0
19.36,28.233333333333334,21.0,28.0,27.0,22.0,28.0,32.0,34.0,21.0,28.0,24.0,23.0,27.0,19.0,29.0,31.0,29.0,25.0,31.0,35.0,28.0,30.0,26.0,33.0,32.0,29.0,36.0,44.0,26.0,26.0,23.0
19.37,28.066666666666666,21.0,28.0,24.0,21.0,29.0,30.0,33.0,21.0,28.0,23.0,22.0,26.0,20.0,28.0,31.0,29.0,26.0,30.0,35.0,29.0,29.0,27.0,34.0,31.0,31.0,34.0,44.0,26.0,27.0,25.0
19.38,27.833333333333332,20.0,28.0,25.0,21.0,30.0,29.0,33.0,21.0,24.0,24.0,22.0,27.0,22.0,28.0,29.0,29.0,28.0,29.0,35.0,25.0,29.0,28.0,36.0,30.0,32.0,32.0,43.0,29.0,24.0,23.0
19.39,27.633333333333333,21.0,28.0,25.0,20.0,30.0,29.0,33.0,19.0,24.0,24.0,21.0,27.0,21.0,29.0,30.0,24.0,28.0,28.0,35.0,25.0,28.0,27.0,37.0,30.0,31.0,32.0,45.0,31.0,25.0,22.0
19.400000000000002,27.366666666666667,16.0,27.0,26.0,20.0,30.0,29.0,35.0,17.0,25.0,26.0,20.0,26.0,21.0,29.0,28.0,25.0,25.0,27.0,35.0,25.0,28.0,26.0,37.0,31.0,30.0,33.0,45.0,31.0,23.0,25.0
19.41,27.133333333333333,17.0,25.0,25.0,21.0,31.0,28.0,34.0,16.0,25.0,25.0,21.0,25.0,23.0,29.0,27.0,27.0,24.0,27.0,35.0,24.0,27.0,25.0,35.0,32.0,30.0,32.0,45.0,30.0,24.0,25.0
19.42,27.266666666666666,18.0,24.0,28.0,21.0,32.0,27.0,32.0,16.0,26.0,23.0,21.0,27.0,25.0,28.0,28.0,30.0,25.0,26.0,34.0,27.0,28.0,25.0,34.0,30.0,31.0,31.0,44.0,31.0,23.0,23.0
19.43,27.233333333333334,18.0,23.0,29.0,20.0,32.0,26.0,32.0,19.0,25.0,25.0,21.0,26.0,22.0,27.0,28.0,30.0,27.0,29.0,34.0,28.0,27.0,27.0,34.0,28.0,32.0,27.0,44.0,31.0,22.0,24.0
19.44,27.1,19.0,22.0,28.0,20.0,30.0,24.0,31.0,19.0,24.0,24.0,22.0,26.0,24.0,26.0,28.0,32.0,26.0,30.0,33.0,31.0,26.0,27.0,33.0,28.0,30.0,29.0,43.0,33.0,21.0,24.0
19.45,27.166666666666668,19.0,23.0,27.0,21.0,31.0,26.0,31.0,19.0,26.0,24.0,24.0,25.0,23.0,27.0,28.0,32.0,26.0,32.0,29.0,31.0,26.0,26.0,31.0,27.0,32.0,30.0,42.0,31.0,23.0,23.0
19.46,27.1,20.0,24.0,26.0,19.0,30.0,26.0,32.0,20.0,27.0,23.0,25.0,28.0,23.0,24.0,27.0,31.0,24.0,33.0,31.0,32.0,24.0,27.0,32.0,24.0,33.0,29.0,39.0,31.0,24.0,25.0
19.47,26.933333333333334,20.0,22.0,25.0,18.0,31.0,28.0,32.0,19.0,26.0,23.0,26.0,29.0,23.0,23.0,26.0,31.0,24.0,35.0,31.0,30.0,22.0,25.0,31.0,25.0,34.0,30.0,39.0,31.0,22.0,27.0
19.48,26.966666666666665,20.0,21.0,26.0,15.0,30.0,28.0,34.0,20.0,26.0,24.0,28.0,28.0,24.0,22.0,25.0,31.0,27.0,34.0,32.0,29.0,21.0,26.0,30.0,25.0,35.0,29.0,39.0,32.0,22.0,26.0
19.490000000000002,26.733333333333334,20.0,21.0,26.0,15.0,29.0,27.0,34.0,23.0,24.0,23.0,28.0,28.0,24.0,21.0,24.0,31.0,28.0,38.0,32.0,31.0,20.0,27.0,29.0,23.0,32.0,27.0,36.0,31.0,24.0,26.0
19.5,26.733333333333334,22.0,20.0,26.0,14.0,31.0,28.0,36.0,23.0,23.0,23.0,28.0,29.0,24.0,19.0,26.0,30.0,27.0,37.0,32.0,28.0,19.0,27.0,28.0,24.0,35.0,26.0,37.0,30.0,25.0,25.0
19.51,26.466666666666665,23.0,21.0,27.0,15.0,34.0,26.0,34.0,22.0,22.0,25.0,24.0,28.0,23.0,22.0,27.0,29.0,26.0,32.0,30.0,28.0,19.0,25.0,29.0,22.0,34.0,27.0,37.0,31.0,27.0,25.0
19.52,26.666666666666668,23.0,20.0,29.0,17.0,32.0,27.0,34.0,25.0,22.0,26.0,25.0,28.0,22.0,22.0,26.0,29.0,31.0,33.0,29.0,28.0,18.0,25.0,27.0,22.0,35.0,24.0,39.0,31.0,26.0,25.0
19.53,26.466666666666665,24.0,20.0,28.0,17.0,33.0,25.0,34.0,27.0,22.0,25.0,27.0,29.0,23.0,21.0,29.0,29.0,30.0,32.0,30.0,27.0,16.0,24.0,25.0,22.0,35.0,22.0,37.0,31.0,26.0,24.0
19.54,26.566666666666666,24.0,19.0,27.0,17.0,34.0,25.0,35.0,26.0,25.0,25.0,26.0,29.0,21.0,22.0,29.0,27.0,31.0,31.0,32.0,29.0,19.0,24.0,25.0,22.0,36.0,23.0,33.0,31.0,25.0,25.0
19.55,26.3,24.0,19.0,26.0,17.0,34.0,26.0,34.0,25.0,22.0,26.0,25.0,28.0,20.0,22.0,31.0,27.0,31.0,31.0,31.0,28.0,21.0,23.0,24.0,22.0,35.0,23.0,34.0,30.0,24.0,26.0
19.56,26.066666666666666,24.0,18.0,25.0,16.0,34.0,25.0,35.0,24.0,25.0,26.0,24.0,28.0,20.0,22.0,30.0,28.0,31.0,31.0,32.0,29.0,22.0,21.0,21.0,22.0,35.0,22.0,33.0,29.0,24.0,26.0
19.57,26.233333333333334,24.0,18.0,25.0,18.0,34.0,26.0,36.0,23.0,27.0,28.0,22.0,29.0,20.0,22.0,31.0,24.0,32.0,32.0,30.0,31.0,22.0,22.0,20.0,25.0,36.0,21.0,32.0,28.0,24.0,25.0
19.580000000000002,26.533333333333335,24.0,18.0,27.0,17.0,35.0,27.0,37.0,23.0,28.0,28.0,22.0,29.0,20.0,21.0,33.0,24.0,32.0,34.0,28.0,32.0,22.0,24.0,19.0,24.0,35.0,23.0,32.0,28.0,26.0,24.0
19.59,26.666666666666668,25.0,20.0,27.0,19.0,35.0,26.0,35.0,22.0,29.0,26.0,20.0,29.0,23.0,22.0,32.0,25.0,32.0,33.0,27.0,32.0,23.0,25.0,20.0,23.0,35.0,23.0,34.0,28.0,27.0,23.0
19.6,26.566666666666666,25.0,21.0,26.0,21.0,33.0,26.0,37.0,23.0,28.0,25.0,20.0,29.0,23.0,21.0,30.0,23.0,31.0,32.0,27.0,34.0,24.0,27.0,19.0,23.0,33.0,23.0,38.0,27.0,26.0,22.0
19.61,26.466666666666665,26.0,23.0,26.0,20.0,35.0,24.0,37.0,24.0,27.0,27.0,18.0,28.0,22.0,21.0,29.0,23.0,31.0,31.0,26.0,34.0,23.0,25.0,20.0,23.0,34.0,23.0,37.0,27.0,26.0,24.0
19.62,26.6,26.0,23.0,26.0,20.0,35.0,23.0,37.0,25.0,27.0,25.0,19.0,26.0,22.0,22.0,31.0,21.0,31.0,31.0,27.0,35.0,25.0,28.0,20.0,22.0,33.0,25.0,36.0,27.0,25.0,25.0
19.63,26.833333333333332,26.0,24.0,26.0,20.0,34.0,22.0,38.0,28.0,29.0,23.0,20.0,29.0,23.0,21.0,32.0,21.0,31.0,31.0,28.0,36.0,25.0,28.0,19.0,24.0,34.0,25.0,33.0,30.0,22.0,23.0
19.64,26.966666666666665,26.0,23.0,28.0,21.0,32.0,21.0,37.0,29.0,28.0,24.0,21.0,30.0,24.0,21.0,30.0,22.0,29.0,32.0,31.0,36.0,25.0,27.0,20.0,22.0,35.0,26.0,33.0,31.0,23.0,22.0
19.650000000000002,26.8,26.0,23.0,26.0,22.0,32.0,21.0,34.0,28.0,29.0,26.0,22.0,32.0,25.0,20.0,28.0,23.0,27.0,32.0,29.0,36.0,23.0,29.0,20.0,22.0,37.0,24.0,31.0,31.0,24.0,22.0
19.66,27.2,26.0,22.0,26.0,20.0,31.0,21.0,33.0,27.0,32.0,27.0,22.0,32.0,24.0,23.0,26.0,22.0,28.0,33.0,30.0,36.0,24.0,31.0,24.0,22.0,35.0,28.0,30.0,31.0,26.0,24.0
19.67,27.133333333333333,26.0,22.0,27.0,20.0,30.0,18.0,33.0,26.0,32.0,27.0,24.0,32.0,25.0,24.0,26.0,22.0,28.0,31.0,30.0,36.0,25.0,31.0,25.0,23.0,34.0,27.0,29.0,30.0,28.0,23.0
19.68,26.9,23.0,21.0,26.0,22.0,29.0,19.0,31.0,27.0,32.0,28.0,24.0,31.0,25.0,22.0,24.0,22.0,28.0,28.0,29.0,37.0,27.0,31.0,23.0,23.0,33.0,28.0,31.0,31.0,28.0,24.0
